car_name,driven_km,fuel_type,transmission,ownership,manufacture,engine_cc,seats,km_per_cc,cc_per_seat,price_dollar
3401,Renault Triber RXZ EASY-R AMT,20000.0,Petrol,Automatic,1st Owner,2020,1451.0,7,13.746356716704243,207.0,8690.0
3402,Hyundai Verna Transform Xi,76491.0,Petrol,Manual,1st Owner,2010,1197.0,5,63.60564926386494,239.0,4580.0
3403,Hyundai Verna 1.6 SX VTVT AT,25000.0,Petrol,Automatic,2nd Owner,2013,1591.0,5,15.854340982495929,318.0,8460.0
3404,Skoda Octavia 2.0 TDI AT Style Plus,60000.0,Diesel,Automatic,2nd Owner,2017,1199.0,5,49.97709248334282,239.0,32040.0
3405,Audi A4 Technology,16000.0,Petrol,Automatic,1st Owner,2021,1998.0,5,7.53727589745313,399.0,42300.0
3406,BMW X1 sDrive20i xLine,10000.0,Petrol,Automatic,1st Owner,2021,1493.0,5,7.0787898345243905,298.0,41910.0
3407,Maruti Wagon R LXI BS IV,30404.0,Petrol,Manual,1st Owner,2016,1248.0,5,24.8579481824157,249.0,5470.0
3408,Maruti Baleno 1.3 Alpha,60000.0,Diesel,Manual,3rd Owner,2017,1498.0,5,40.25416150711038,299.0,8650.0
3409,Mahindra XUV500 W8 2WD,127046.0,Diesel,Manual,2nd Owner,2013,998.0,7,126.84607841729515,142.0,6600.0
3410,Mini 3 DOOR Cooper S,6900.0,Petrol,Automatic,1st Owner,2019,1998.0,4,3.9077535500120875,499.0,42490.0
3411,Hyundai Verna 1.6 EX VTVT,68266.0,Petrol,Manual,1st Owner,2014,2982.0,5,23.05792320047541,596.0,6110.0
3412,Maruti Ignis 1.2 Zeta BSIV,73140.0,Petrol,Manual,1st Owner,2017,1248.0,5,58.21957790134283,249.0,6500.0
3413,Hyundai i20 Asta 1.2,75317.0,Petrol,Manual,2nd Owner,2014,1498.0,5,49.92615636553279,299.0,6040.0
3414,Maruti Alto 800 LXI,72962.0,Petrol,Manual,1st Owner,2013,1997.0,6,36.72193833235758,332.0,3790.0
3415,Mahindra KUV 100 NXT D75 K8 5Str,62000.0,Diesel,Manual,1st Owner,2018,1498.0,5,41.42512382776449,299.0,6320.0
3416,Maruti Swift VXI,51371.0,Petrol,Manual,1st Owner,2019,799.0,5,64.66137157211033,159.0,7220.0
3417,Hyundai i20 Asta Option 1.2,40008.0,Petrol,Manual,1st Owner,2014,1591.0,5,24.692518914889696,318.0,6670.0
3418,Hyundai Creta 1.6 VTVT E Plus,49929.0,Petrol,Manual,1st Owner,2017,1197.0,5,41.36912266507567,239.0,11510.0
3419,Honda Jazz 1.2 SV i VTEC,46149.0,Petrol,Manual,2nd Owner,2015,1497.0,5,30.643855446707953,299.0,6340.0
3420,Mahindra XUV500 AT W6 2WD,70000.0,Diesel,Automatic,2nd Owner,2016,1798.0,7,39.04419032010573,256.0,9510.0
3421,Maruti Alto K10 VXI,47133.0,Petrol,Manual,1st Owner,2018,1197.0,5,39.84891314781439,239.0,5300.0
3422,Honda City CVT,70000.0,Petrol,Automatic,3rd Owner,2005,1497.0,5,46.59151313499128,299.0,4130.0
3423,Mahindra XUV500 W8 AWD,120000.0,Diesel,Manual,3rd Owner,2013,2179.0,7,54.95215516624636,311.0,10060.0
3424,Maruti Alto K10 VXI,35420.0,Petrol,Manual,1st Owner,2017,1998.0,5,17.434974480137605,399.0,4700.0
3425,Maruti Wagon R CNG LXI,59000.0,Cng,Manual,1st Owner,2019,1968.0,5,30.164257474690366,393.0,6570.0
3426,Maruti S-Presso VXI Plus AT 2019-2022,2682.0,Petrol,Automatic,1st Owner,2020,1950.0,5,1.716527869338296,390.0,7250.0
3427,Hyundai i10 Magna AT,80896.0,Petrol,Automatic,3rd Owner,2010,1493.0,5,54.06366647857496,298.0,3710.0
3428,Ford Ecosport 1.5 DV5 MT Trend,86269.0,Diesel,Manual,1st Owner,2013,1197.0,5,72.01164319414553,239.0,5520.0
3429,Mahindra XUV700 AX5 Diesel AT,20000.0,Diesel,Automatic,1st Owner,2022,2198.0,5,8.669332029606704,439.0,34650.0
3430,Maruti 800 Std MPFi,80000.0,Petrol,Manual,2nd Owner,2003,1599.0,5,49.85514173714477,319.0,2730.0
3431,Mahindra XUV500 AT W10 FWD,120000.0,Diesel,Automatic,3rd Owner,2016,1396.0,5,85.5783983041864,279.0,8010.0
3432,Mahindra Bolero B4,110000.0,Diesel,Manual,1st Owner,2020,2982.0,5,37.02940756060142,596.0,7670.0
3433,Mahindra Scorpio S8 7C Seater,201197.0,Diesel,Manual,3rd Owner,2015,1197.0,5,167.59959259242214,239.0,9360.0
3434,Audi A6 35 TFSI Matrix,30000.0,Petrol,Automatic,1st Owner,2018,1995.0,5,15.149325325024835,399.0,40680.0
3435,Honda City 1.5 S AT,69000.0,Petrol,Automatic,1st Owner,2009,2967.0,5,23.683698716295222,593.0,4610.0
3436,Maruti Baleno 1.3 Alpha,77000.0,Diesel,Manual,2nd Owner,2016,1197.0,5,64.33171709266976,239.0,6180.0
3437,Hyundai i20 Sportz,10283.0,Petrol,Manual,1st Owner,2021,1197.0,5,9.016053412751065,239.0,11860.0
3438,Maruti Baleno 1.2 Alpha,88658.0,Petrol,Manual,1st Owner,2017,2498.0,6,35.69301975099409,416.0,7710.0
3439,Toyota Innova 2.5 ZX Diesel 7 Seater,98234.0,Diesel,Manual,1st Owner,2014,1461.0,7,67.07334999845337,208.0,10140.0
3440,Maruti Alto 800 LXI,31458.0,Petrol,Manual,1st Owner,2021,1582.0,5,19.602869808456408,316.0,4860.0
3441,Land Rover Range Rover 4.4 Diesel LWB Autobiography,68500.0,Diesel,Automatic,1st Owner,2019,2998.0,5,23.10103964254672,599.0,66060.0
3442,Maruti Baleno 1.2 CVT Delta,75000.0,Petrol,Automatic,1st Owner,2016,796.0,5,94.71135122495332,159.0,6970.0
3443,Hyundai Creta 1.6 SX Automatic Diesel,38507.0,Diesel,Automatic,1st Owner,2019,1198.0,5,31.839176387684564,239.0,27770.0
3444,Honda BR-V i-DTEC S MT,30000.0,Diesel,Manual,1st Owner,2018,1498.0,5,20.114335996208556,299.0,11920.0
3445,Maruti Wagon R VXI BS IV,51242.0,Petrol,Manual,1st Owner,2013,999.0,7,51.0820592792519,142.0,4520.0
3446,Hyundai i10 Magna 1.1L,63363.0,Petrol,Manual,3rd Owner,2011,814.0,5,77.97278739561165,162.0,3710.0
3447,Hyundai Creta 1.6 SX Automatic Diesel,50540.0,Diesel,Automatic,1st Owner,2019,799.0,5,62.98550353234684,159.0,30250.0
3448,Tata Hexa XMA,62144.0,Diesel,Automatic,1st Owner,2018,1197.0,5,51.5087907131995,239.0,18460.0
3449,Hyundai i10 Era 1.1,56691.0,Petrol,Manual,1st Owner,2008,1248.0,5,45.50486030934521,249.0,3550.0
3450,Maruti Swift Dzire VXi AT,64071.0,Petrol,Automatic,1st Owner,2017,1199.0,5,53.31720159189471,239.0,7910.0
3451,Maruti Swift VDI,99218.0,Diesel,Manual,1st Owner,2012,1582.0,6,63.16477310251915,263.0,5240.0
3452,Ford Ikon 1.3 Flair,61127.0,Petrol,Manual,2nd Owner,2008,1197.0,5,50.831544116922096,239.0,2870.0
3453,Hyundai i20 1.4 Asta CRDi with AVN,110000.0,Diesel,Manual,4th Owner,2009,2523.0,5,43.15274385420097,504.0,3970.0
3454,Ford Ecosport 1.5 DV5 MT Titanium,113706.0,Diesel,Manual,2nd Owner,2014,2523.0,8,44.88223933144244,315.0,6520.0
3455,Volvo XC60 B5 Inscripition,7000.0,Petrol,Automatic,1st Owner,2022,1995.0,5,3.1272962563612317,399.0,51470.0
3456,Maruti Vitara Brezza VDi Option,90000.0,Diesel,Manual,1st Owner,2017,1493.0,7,60.7664385958047,213.0,10030.0
3457,Hyundai Verna VTVT 1.6 SX,19600.0,Petrol,Manual,1st Owner,2019,1591.0,5,12.442845250082733,318.0,0.0
3458,Maruti Vitara Brezza ZDi,48000.0,Diesel,Manual,1st Owner,2018,1582.0,5,30.71825386986632,316.0,16350.0
3459,Maruti Wagon R LXI BS IV,69420.0,Petrol,Manual,2nd Owner,2015,1586.0,5,43.851402325458814,317.0,4560.0
3460,Honda City i VTEC CVT VX,70000.0,Petrol,Automatic,1st Owner,2016,1197.0,5,58.544045061594545,239.0,9630.0
3461,BMW 3 Series 320d,99000.0,Diesel,Automatic,3rd Owner,2012,1995.0,5,49.21123668407346,399.0,24640.0
3462,Volvo XC60 Inscription D5,7500.0,Diesel,Automatic,1st Owner,2020,1798.0,5,4.140566221180773,359.0,48490.0
3463,Ford Ecosport 1.5 DV5 MT Titanium Optional,42130.0,Diesel,Manual,1st Owner,2014,1364.0,5,31.094742296567972,272.0,6120.0
3464,Nissan Sunny XL,100000.0,Petrol,Manual,3rd Owner,2012,796.0,7,125.93961508842176,113.0,4020.0
3465,Audi A6 3.0 TDI quattro,80000.0,Diesel,Automatic,4th Owner,2010,1198.0,5,66.43947200058113,239.0,7320.0
3466,Maruti Baleno 1.2 Delta,51906.0,Petrol,Manual,1st Owner,2018,1498.0,5,34.611223823027714,299.0,7070.0
3467,Hyundai i10 Asta Sunroof AT,123445.0,Petrol,Automatic,1st Owner,2012,1991.0,5,62.325400332354114,398.0,4470.0
3468,Audi A6 35 TDI,68000.0,Diesel,Automatic,1st Owner,2016,1198.0,5,56.640613756024834,239.0,36280.0
3469,Hyundai Santro GS zipDrive - Euro II,60000.0,Petrol,Manual,2nd Owner,2006,999.0,5,59.87667688698095,199.0,3360.0
3470,Toyota prado VX A/T,90000.0,Petrol,Automatic,3rd Owner,2007,1061.0,8,84.88443075152583,132.0,26160.0
3471,Maruti Swift RS VXI,54842.0,Petrol,Manual,2nd Owner,2013,1497.0,5,36.880382870212436,299.0,4740.0
3472,Toyota Innova 2.5 G (Diesel) 8 Seater,120000.0,Diesel,Manual,2nd Owner,2013,1950.0,8,61.19176909181437,243.0,7940.0
3473,Mahindra Ssangyong Rexton RX7,72000.0,Diesel,Automatic,1st Owner,2013,2696.0,7,26.67421809074719,385.0,15630.0
3474,Maruti Ertiga VDI,70000.0,Diesel,Manual,2nd Owner,2015,2982.0,5,23.732593945014678,596.0,8720.0
3475,Hyundai EON 1.0 Era Plus,48421.0,Petrol,Manual,1st Owner,2013,1197.0,5,40.570934226257414,239.0,4160.0
3476,Isuzu D-Max S CAB,40000.0,Diesel,Manual,1st Owner,2021,1798.0,5,22.029212014142658,359.0,21700.0
3477,Mercedes-Benz C-Class 220 CDI AT,86063.0,Diesel,Automatic,1st Owner,2014,1498.0,7,57.84522337782622,214.0,21960.0
3478,Maruti XL6 Zeta,9000.0,Petrol,Manual,1st Owner,2020,1462.0,6,5.908212639209074,243.0,20520.0
3479,Maruti Swift Dzire VDI,160648.0,Diesel,Manual,1st Owner,2014,1086.0,5,148.2057261198497,217.0,5520.0
3480,Maruti Swift Dzire VDI,80000.0,Diesel,Manual,1st Owner,2018,1968.0,5,40.71546165014404,393.0,8730.0
3481,Honda Amaze E i-Dtech,82000.0,Diesel,Manual,2nd Owner,2013,1968.0,7,41.824030204064584,281.0,4970.0
3482,Maruti Baleno 1.2 CVT Delta,25000.0,Petrol,Automatic,1st Owner,2019,1399.0,5,17.680074087325607,279.0,6130.0
3483,Volkswagen Vento 1.5 TDI Highline AT,79715.0,Diesel,Automatic,2nd Owner,2016,1598.0,7,50.07964543915296,228.0,7350.0
3484,Hyundai Verna VTVT 1.6 SX,50720.0,Petrol,Manual,1st Owner,2019,1248.0,5,41.02314492756377,249.0,10450.0
3485,Audi Q7 4.2 TDI quattro,80087.0,Diesel,Automatic,3rd Owner,2011,1950.0,5,41.183802180043905,390.0,31710.0
3486,Toyota Etios V,67000.0,Petrol,Manual,2nd Owner,2013,999.0,5,66.75188349676878,199.0,4660.0
3487,Maruti Wagon R LXI BS IV,98554.0,Petrol,Manual,1st Owner,2012,1373.0,5,71.93829065201159,274.0,4190.0
3488,Toyota Fortuner 4x4 MT,169917.0,Diesel,Manual,2nd Owner,2013,1086.0,5,156.254675022737,217.0,22580.0
3489,Honda City 1.5 S MT,94135.0,Petrol,Manual,2nd Owner,2009,1462.0,5,64.03645066769927,292.0,4670.0
3490,Maruti Wagon R LXI CNG,30819.0,Cng,Manual,2nd Owner,2017,796.0,5,38.299568897027804,159.0,5110.0
3491,Tata Tigor EV XM,25882.0,Electric,Automatic,1st Owner,2019,,5,,,8440.0
3492,Renault KWID 1.0 RXT,70000.0,Petrol,Manual,1st Owner,2017,1197.0,5,58.645874921431044,239.0,4350.0
3493,Skoda Rapid 1.6 MPI AT Style,70354.0,Petrol,Automatic,2nd Owner,2016,1248.0,5,56.24234475729388,249.0,6800.0
3494,Toyota Camry Hybrid 2.5,98000.0,Petrol,Automatic,1st Owner,2018,1794.0,5,54.24100697372394,358.0,33100.0
3495,Maruti Swift Dzire ZDI,88000.0,Diesel,Manual,1st Owner,2017,796.0,5,110.49094404817333,159.0,10720.0
3496,Hyundai Grand i10 Asta Option,27311.0,Petrol,Manual,2nd Owner,2017,1197.0,5,23.068231015500015,239.0,8990.0
3497,Nissan Magnite XV DT,46000.0,Petrol,Manual,2nd Owner,2021,1956.0,7,23.486533077052925,279.0,8500.0
3498,Mercedes-Benz GLC Coupe 300d 4MATIC,24900.0,Diesel,Automatic,1st Owner,2021,1248.0,5,19.99128037733223,249.0,52130.0
3499,Audi A6 3.0 TDI Quattro Premium Plus,60000.0,Diesel,Automatic,3rd Owner,2012,2494.0,5,24.374522711051338,498.0,22510.0
3500,Mercedes-Benz E-Class E250 CDI Avantgarde,60625.0,Diesel,Automatic,2nd Owner,2016,1197.0,5,51.0297922446019,239.0,36710.0
3501,Nissan X-Trail Comfort,110000.0,Diesel,Manual,1st Owner,2006,998.0,5,110.28422811115641,199.0,3630.0
3502,Hyundai Grand i10 Nios Sportz,40000.0,Petrol,Manual,1st Owner,2019,1199.0,5,33.30796390209448,239.0,7950.0
3503,Mahindra Xylo D4,151026.0,Diesel,Manual,2nd Owner,2014,1598.0,5,94.23370630277715,319.0,4430.0
3504,Maruti 800 Std,50000.0,Petrol,Manual,2nd Owner,2012,1497.0,5,33.73382420017152,299.0,2910.0
3505,Volkswagen Vento Petrol Highline,110000.0,Petrol,Manual,2nd Owner,2011,2494.0,5,44.07969747989526,498.0,4350.0
3506,Maruti Ignis Sigma,12000.0,Petrol,Manual,1st Owner,2021,1197.0,5,10.090799273507143,239.0,6380.0
3507,Hyundai EON 1.0 Era Plus,35667.0,Petrol,Manual,1st Owner,2017,1197.0,5,30.278615350992382,239.0,4710.0
3508,Mercedes-Benz C-Class C 220d,4000.0,Diesel,Automatic,1st Owner,2022,1462.0,5,2.666663045513768,292.0,49620.0
3509,Hyundai i20 Sportz 1.2,38463.0,Petrol,Manual,2nd Owner,2017,2994.0,5,12.44701142413611,598.0,6860.0
3510,Maruti Swift Dzire VXI 1.2,24117.0,Petrol,Manual,1st Owner,2018,1194.0,7,20.39489221146488,170.0,7580.0
3511,Ford Aspire 1.2 Ti-VCT Titanium,86754.0,Petrol,Manual,1st Owner,2015,1998.0,5,43.59381766976839,399.0,5400.0
3512,Honda City i VTEC CVT VX,98285.0,Petrol,Automatic,2nd Owner,2016,1956.0,5,50.7113259192327,391.0,8920.0
3513,Maruti Swift VDI,80789.0,Diesel,Manual,3rd Owner,2012,998.0,5,80.89025325518014,199.0,4620.0
3514,Mercedes-Benz GLS 350d Grand Edition,45000.0,Diesel,Automatic,2nd Owner,2016,2143.0,5,20.606219038819226,428.0,48290.0
3515,Mercedes-Benz C-Class 220 CDI AT,40000.0,Diesel,Automatic,1st Owner,2013,1248.0,5,31.710267015408007,249.0,26610.0
3516,Hyundai Xcent 1.1 CRDi Base,70000.0,Diesel,Manual,2nd Owner,2015,2494.0,5,27.876725396272818,498.0,4880.0
3517,Honda City ZX CVT,2710.0,Petrol,Automatic,1st Owner,2022,1461.0,5,1.8373471744204133,292.0,27870.0
3518,Volkswagen Vento Petrol Comfortline,50000.0,Petrol,Manual,1st Owner,2013,1248.0,5,40.030900162492216,249.0,5020.0
3519,Audi Q3 35 TDI Quattro Premium Plus,76000.0,Diesel,Automatic,2nd Owner,2016,2400.0,7,31.17376011790645,342.0,28240.0
3520,Hyundai EON LPG Magna Plus,60000.0,Lpg,Manual,2nd Owner,2012,1298.0,5,46.05862637141985,259.0,3790.0
3521,Volkswagen Virtus Topline,4792.0,Petrol,Manual,0th Owner,2022,1956.0,5,2.7336298020093266,391.0,29040.0
3522,Hyundai Verna 1.6 CRDi EX MT,99681.0,Diesel,Manual,2nd Owner,2012,999.0,5,99.78926684267677,199.0,5180.0
3523,BMW 3 Series Gran Limousine 330Li M Sport First Edition,25000.0,Petrol,Automatic,1st Owner,2021,1998.0,5,12.904629049780805,399.0,49410.0
3524,Honda CR-V AT With Sun Roof,70000.0,Petrol,Automatic,1st Owner,2010,1198.0,5,58.21577863572561,239.0,17650.0
3525,BMW 5 Series 520d Luxury Line,40500.0,Diesel,Automatic,1st Owner,2021,1598.0,5,24.940771316446817,319.0,46700.0
3526,Maruti Swift Dzire ZXI,79052.0,Petrol,Manual,3rd Owner,2014,1498.0,5,52.39687128703023,299.0,5420.0
3527,Ford Ecosport 1.5 DV5 MT Titanium,50000.0,Diesel,Manual,1st Owner,2014,1598.0,5,31.658876161198148,319.0,7220.0
3528,Hyundai Xcent 1.2 VTVT S,22939.0,Petrol,Manual,1st Owner,2018,998.0,5,22.81164187420632,199.0,6890.0
3529,Hyundai Verna 1.6 SX VTVT,117000.0,Petrol,Manual,1st Owner,2011,1591.0,5,73.83105635774382,318.0,6340.0
3530,Maruti Baleno Zeta,25000.0,Petrol,Manual,2nd Owner,2019,2993.0,5,7.899402036635783,598.0,8660.0
3531,Maruti Swift VXI,23976.0,Petrol,Manual,1st Owner,2020,1968.0,5,12.438638441031783,393.0,7840.0
3532,BMW X3 xDrive 20d Luxury Line,19000.0,Diesel,Automatic,1st Owner,2021,1498.0,5,13.026181907712623,299.0,48970.0
3533,Tata Nexon XZA Plus (O) AMT,11251.0,Petrol,Automatic,1st Owner,2020,1199.0,5,9.062665782655724,239.0,15420.0
3534,Maruti Celerio ZXI AMT Optional,28217.0,Petrol,Automatic,2nd Owner,2018,998.0,5,28.023604183454093,199.0,7010.0
3535,Porsche Cayenne Diesel,120000.0,Diesel,Automatic,2nd Owner,2011,1248.0,5,95.99623625509153,249.0,35500.0
3536,Hyundai Verna 1.6 CRDi EX MT,78960.0,Diesel,Manual,2nd Owner,2014,1999.0,5,39.2882295763149,399.0,6130.0
3537,Hyundai i20 Sportz Petrol,77537.0,Petrol,Manual,2nd Owner,2010,995.0,5,78.3267684210335,199.0,4220.0
3538,Toyota Corolla Altis 1.8 VL AT,25075.0,Petrol,Automatic,2nd Owner,2013,1373.0,5,18.489735717836112,274.0,8160.0
3539,Hyundai Creta 1.6 VTVT SX Plus,43417.0,Petrol,Manual,1st Owner,2015,1199.0,5,36.00161969744139,239.0,11610.0
3540,Toyota Corolla Altis VL AT,57000.0,Petrol,Automatic,1st Owner,2015,1591.0,5,35.68086291230241,318.0,10760.0
3541,Mahindra Bolero SLX 2WD BSIII,120000.0,Diesel,Manual,1st Owner,2015,998.0,5,120.38482669484988,199.0,6170.0
3542,Volkswagen Polo Diesel Comfortline 1.2L,77863.0,Diesel,Manual,2nd Owner,2013,1498.0,5,51.77544614147235,299.0,4580.0
3543,Fiat Linea T Jet Active,81350.0,Petrol,Manual,3rd Owner,2011,1998.0,5,40.37580469357133,399.0,3200.0
3544,Hyundai Creta 1.6 CRDi SX Plus,68000.0,Diesel,Manual,2nd Owner,2017,1493.0,7,45.882683537212515,213.0,15680.0
3545,Tata New Safari DICOR 2.2 EX 4x2,153332.0,Diesel,Manual,5th Owner,2011,1396.0,5,109.71012255756911,279.0,4170.0
3546,BMW X3 xDrive 20d Luxury Line,19000.0,Diesel,Automatic,1st Owner,2021,998.0,5,19.26024430577908,199.0,48650.0
3547,Maruti Alto 800 VXI,3415.0,Petrol,Manual,1st Owner,2021,1086.0,7,2.7336311383860217,155.0,5810.0
3548,Volkswagen Beetle 2.0,44000.0,Petrol,Automatic,1st Owner,2010,1999.0,4,22.067821007885716,499.0,22590.0
3549,MG Gloster Savvy 7-Str,11000.0,Diesel,Automatic,2nd Owner,2021,1197.0,5,8.98189128773399,239.0,41670.0
3550,Hyundai EON Era Plus,45039.0,Petrol,Manual,1st Owner,2015,998.0,5,45.4308035638944,199.0,4090.0
3551,Maruti Celerio VXI AT,58213.0,Petrol,Automatic,1st Owner,2014,1086.0,5,53.964093395199505,217.0,5470.0
3552,Tata Tiago 1.2 Revotron XT,10000.0,Petrol,Manual,2nd Owner,2018,2498.0,5,4.23343428086128,499.0,6600.0
3553,Toyota Fortuner 2.8 4WD MT BSIV,100000.0,Diesel,Manual,1st Owner,2017,1498.0,5,67.16638606821087,299.0,36230.0
3554,Jeep Compass 1.4 Limited,27398.0,Petrol,Automatic,1st Owner,2017,998.0,5,27.65410497722973,199.0,22790.0
3555,Hyundai i20 Sportz Option 1.4 CRDi,90000.0,Diesel,Manual,1st Owner,2015,1582.0,5,56.69801056739361,316.0,5860.0
3556,Audi Q5 3.0 TDI Quattro,68000.0,Diesel,Automatic,3rd Owner,2011,2179.0,7,30.89969828504037,311.0,16950.0
3557,Maruti A-Star Vxi,71000.0,Petrol,Manual,3rd Owner,2009,1984.0,5,35.65090160923725,396.0,3570.0
3558,Maruti Swift Dzire VDi,80000.0,Diesel,Manual,3rd Owner,2012,1405.0,5,57.37347029997964,281.0,4650.0
3559,Hyundai EON Era Plus,21796.0,Petrol,Manual,1st Owner,2015,1496.0,5,14.9512307894604,299.0,4270.0
3560,Toyota Etios Cross 1.4L GD,111810.0,Diesel,Manual,1st Owner,2014,2179.0,5,51.761013513311475,435.0,5390.0
3561,Maruti Wagon R VXI BS IV,70000.0,Petrol,Manual,2nd Owner,2015,2999.0,7,23.741590868968302,428.0,5060.0
3562,Honda CR-V AT With Sun Roof,100000.0,Petrol,Automatic,3rd Owner,2008,2179.0,5,45.64760395074709,435.0,5260.0
3563,Hyundai i10 Magna LPG,37418.0,Lpg,Manual,1st Owner,2013,1497.0,5,24.630560496896603,299.0,4600.0
3564,Maruti XL6 Alpha AT,35000.0,Petrol,Automatic,1st Owner,2021,1798.0,5,19.148744453390844,359.0,23360.0
3565,Toyota Land Cruiser VX Premium,90000.0,Diesel,Automatic,1st Owner,2015,1995.0,7,44.8096955389503,285.0,55320.0
3566,Honda Amaze S i-Vtech,61229.0,Petrol,Manual,1st Owner,2015,999.0,5,61.655630584796874,199.0,4950.0
3567,Maruti 800 DX 5 Speed,80000.0,Petrol,Manual,1st Owner,2000,998.0,5,80.0145029995834,199.0,2500.0
3568,Mahindra XUV500 W8 FWD,115000.0,Diesel,Manual,1st Owner,2012,1799.0,7,63.602326582723315,257.0,6540.0
3569,Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,169000.0,Diesel,Manual,3rd Owner,2007,2925.0,7,58.17485815612964,417.0,4780.0
3570,Maruti Baleno 1.2 Alpha,98193.0,Petrol,Manual,1st Owner,2018,1197.0,5,81.65058229936365,239.0,7510.0
3571,BMW X1 sDrive20i xLine,68753.0,Petrol,Automatic,2nd Owner,2019,1956.0,5,35.59006480933164,391.0,37410.0
3572,Maruti S-Presso VXI Plus AT 2019-2022,41370.0,Petrol,Automatic,1st Owner,2020,998.0,5,41.67860661274642,199.0,6480.0
3573,Kia Sonet 1.5 GTX Plus Diesel,7100.0,Diesel,Manual,1st Owner,2021,1493.0,5,4.933050123805955,298.0,27650.0
3574,Toyota Etios Liva G,30056.0,Petrol,Manual,2nd Owner,2011,814.0,7,37.12753513773843,116.0,4000.0
3575,Hyundai i20 1.2 Spotz,29946.0,Petrol,Manual,1st Owner,2017,2609.0,7,11.462574854051955,372.0,7220.0
3576,Maruti Ertiga VXI,44458.0,Petrol,Manual,1st Owner,2019,1197.0,5,37.17669625443243,239.0,10870.0
3577,Hyundai Grand i10 Nios Sportz CNG,30273.0,Cng,Manual,1st Owner,2021,1197.0,5,24.820955838608615,239.0,9920.0
3578,Ford Endeavour 4x4 XLT,110000.0,Diesel,Manual,2nd Owner,2005,2953.0,7,37.73337310722414,421.0,5680.0
3579,Hyundai Xcent 1.1 CRDi S Option,55975.0,Diesel,Manual,2nd Owner,2015,1197.0,5,46.94485519506772,239.0,5450.0
3580,Volkswagen Vento Diesel Highline,131861.0,Diesel,Manual,2nd Owner,2012,1598.0,5,82.55931449796692,319.0,4520.0
3581,Ford Endeavour 3.0L 4X4 AT,25000.0,Diesel,Automatic,1st Owner,2011,2179.0,7,11.496198353485195,311.0,10670.0
3582,Hyundai Creta 1.4 E Plus,64179.0,Diesel,Manual,1st Owner,2018,1248.0,7,51.46440099050214,178.0,11440.0
3583,Maruti Wagon R LXI BS IV,101935.0,Petrol,Manual,1st Owner,2010,999.0,5,102.29357117324265,199.0,3350.0
3584,Honda City EXi,139000.0,Petrol,Manual,3rd Owner,2006,1995.0,7,69.20170056387691,285.0,3280.0
3585,Kia Sonet GTX Plus Turbo iMT,13000.0,Petrol,Manual,1st Owner,2021,998.0,5,13.443288568920634,199.0,25630.0
3586,Maruti Swift Dzire 1.2 ZXi BSIV,92613.0,Petrol,Manual,1st Owner,2011,1498.0,5,62.18166138802099,299.0,4620.0
3587,Hyundai Santro Xing GL,58415.0,Petrol,Manual,2nd Owner,2008,1199.0,5,48.439791517599886,239.0,3150.0
3588,Mahindra KUV 100 mFALCON D75 K4,48995.0,Diesel,Manual,1st Owner,2017,1197.0,5,41.007808267438904,239.0,5030.0
3589,Chevrolet Spark 1.0 LS LPG,120000.0,Lpg,Manual,2nd Owner,2009,1461.0,7,82.49780665698758,208.0,3180.0
3590,Maruti Alto LXi,110000.0,Petrol,Manual,2nd Owner,2009,1999.0,5,54.82199594250447,399.0,3180.0
3591,Renault Duster 85PS Diesel RxL,40000.0,Diesel,Manual,2nd Owner,2015,1197.0,7,33.78608499702145,171.0,5760.0
3592,BMW 5 Series 520d M Sport,42000.0,Diesel,Automatic,2nd Owner,2017,1991.0,5,21.408386037250704,398.0,39050.0
3593,Chevrolet Beat Diesel LT,77385.0,Diesel,Manual,2nd Owner,2011,1248.0,5,61.9521948692683,249.0,3610.0
3594,Jaguar XF 3.0 Litre S Premium Luxury,51000.0,Diesel,Automatic,2nd Owner,2012,2993.0,5,17.009789471074996,598.0,31430.0
3595,Honda City i VTEC CVT SV,45000.0,Petrol,Automatic,1st Owner,2015,1497.0,5,30.24062461101619,299.0,9810.0
3596,Tata Harrier XZ Plus,50000.0,Diesel,Manual,1st Owner,2021,1956.0,5,25.747455555368894,391.0,31330.0
3597,Maruti Alto LX BSIII,120000.0,Petrol,Manual,4th Owner,2010,1493.0,5,80.48435491481898,298.0,3050.0
3598,Chevrolet Beat Diesel LS,88741.0,Diesel,Manual,2nd Owner,2014,1497.0,5,58.921405338042156,299.0,3520.0
3599,Maruti Baleno RS 1.0 Petrol,17700.0,Petrol,Manual,2nd Owner,2017,3956.0,5,4.42475990756614,791.0,8460.0
3600,Toyota Innova Crysta 2.8 GX AT BSIV,85911.0,Diesel,Automatic,1st Owner,2018,2993.0,5,28.813326310238697,598.0,28480.0
3601,Honda Jazz 1.2 V i VTEC,92771.0,Petrol,Manual,1st Owner,2016,1591.0,5,58.632806057334825,318.0,6640.0
3602,Ford Ecosport 1.0 Ecoboost Titanium,70000.0,Petrol,Manual,2nd Owner,2013,796.0,5,87.58675612578918,159.0,4900.0
3603,Audi A3 35 TDI Premium Plus,39000.0,Diesel,Automatic,1st Owner,2020,1248.0,5,31.381423844794764,249.0,36590.0
3604,Hyundai i20 1.2 Sportz,66070.0,Petrol,Manual,1st Owner,2011,1497.0,5,44.424314396169436,299.0,5590.0
